x,y,p,ax,ay,vx,vy,altidude,azimuth,v,a,att,dvp,alfa,sina,cosa,deva,devsina,devcosa,beta
-1.9887543793380318,0.45112601312089257,-0.7661117399152955,-0.08439360522909167,0.6915132498531755,0.06674528445182873,0.1399171613281847,-1.4444335626533926,0.8187890660248799,1.9903431712158168,-0.20875184890674042,0.026736406092351794,0.4651733290018387,-0.2052921036689894,-0.20529230586040206,0.3752404477999517,0.11523422497388082,0.11523422497388082,0.11523422497388082,-0.00020099889827516584
-1.985753630541021,0.5422115058205815,-0.4673923248932442,0.5826655683420082,1.4896423984122422,0.27120226874969616,0.538056056946738,-1.4444335626533926,0.8187890660248799,1.9899597114060537,0.7245011797001178,0.02312898887394612,0.7893985558998161,-0.09394884142467677,-0.09394865782355016,0.37260684492352114,0.2709767517047554,0.2709767517047554,0.2709767517047554,0.035929735132911506
-1.9649706666506137,0.7106605208911754,-0.07599156728376016,0.4839692610534888,0.35016590625526967,0.6369085523326018,0.7454586446776622,-1.4444335626533926,0.8187890660248799,1.9639920665734523,-0.34314773240086444,-0.05499075664810366,0.5409500730610454,-0.03402772436938439,-0.03402733387150668,0.3544659448280394,0.05105175225448049,0.05105175225448049,0.05105175225448049,0.09511392852162391
-1.9240715719358008,0.9593120866765601,0.12537577358810426,0.20458279019452563,0.016459125737628262,0.8079575326968339,0.7658285416710698,-1.4444335626533926,0.8187890660248799,1.9135929860187568,-0.7308565876838429,-0.13087010576461644,0.34695754194945794,-0.024395459332159617,-0.024395035637723227,0.33913687152895067,-0.011544853102455852,-0.011544853102455852,-0.011544853102455852,0.1609257398285453
-1.894064083965693,1.109544003207216,0.07097467214089315,1.1654932363230643,-1.2696335902162175,1.0057329160420347,0.6010175567310695,-1.4444335626533926,0.8187890660248799,1.8775636033612753,0.7487006719469983,-0.4499167063973135,-0.0946265903111809,-0.06908983104093105,-0.06908956153032639,0.3161164980304455,-0.2599744625753233,-0.2599744625753233,-0.2599744625753233,0.09032974421652559
-1.8741702308299553,1.1698733555148033,0.06569242104471898,-0.20258942503019706,-0.8703108862551084,0.9527255501454848,0.3767172140195995,-1.4444335626533926,0.8187890660248799,1.8499014632702138,-0.05209919227674627,-0.1569059924176718,0.12993631997063654,-0.13245175333877798,-0.13245170298182232,0.32177262845170224,-0.19113156820733124,-0.19113156820733124,-0.19113156820733124,0.02295730085401357
-1.8472746305011922,1.2264173366972078,0.176209725934729,-0.16181547512911132,-0.9850640212724772,0.9081320511097193,0.09032983625815975,-1.4444335626533926,0.8187890660248799,1.8097481641354052,0.06224723751562091,-0.209900620946896,0.354499021155688,-0.2146893376185992,-0.21468957242560682,0.3259000033152961,-0.2168897123014786,-0.2168897123014786,-0.2168897123014786,0.024391438598315888
-1.818156253285755,1.2559905486126903,0.2677043072626691,0.5570036421270498,-0.6349103980397957,1.1041751682127765,-0.07188347214776111,-1.4444335626533926,0.8187890660248799,1.7621011371161572,-0.1145780663497361,-0.28880308974813734,0.33987157186391537,-0.2618045223339195,-0.26180492074206857,0.2981310980280863,-0.14815772847690717,-0.14815772847690717,-0.14815772847690717,0.00689403403893614
-1.7525843351288535,1.231385636299009,0.6037181754368321,0.2720514976467573,-0.5354792345779091,1.3735391314074408,-0.4288526897778245,-1.4444335626533926,0.8187890660248799,1.6412228711882162,-0.345691082188377,-0.27825546085947617,0.4190732068969745,-0.37055480454206025,-0.370555580711739,0.2437926491052283,-0.13311649400368264,-0.13311649400368264,-0.13311649400368264,-0.013520375726574966
-1.6613393439308604,1.0761854201665517,1.109226006466593,0.09105634924689143,-1.5401010613279416,1.4600817703541038,-1.2307685778497148,-1.4444335626533926,0.8187890660248799,1.454818722401714,0.6429313675371588,-0.5894592067435217,0.689686894883549,-0.6371060813340175,-0.6371077791276688,0.20744158875044869,-0.3760585922732847,-0.3760585922732847,-0.3760585922732847,-0.10322123342350348
-1.5727616849968769,0.6959922077810955,1.4279803103290276,0.15343652549113437,-1.8199606741007766,1.5954955464571516,-2.239657169265328,-1.4444335626533926,0.8187890660248799,1.2486003761839934,0.940135412778046,-0.6148148314374952,0.46679011908763907,-1.0143581518678277,-1.0143611215139703,0.1436802893586447,-0.4931157202166978,-0.4931157202166978,-0.4931157202166978,-0.31092785007790724
-1.5089679883493152,0.3650088200230047,1.4857935491302892,4.029364391807112,-3.0073455620881964,2.2627647454289237,-2.633629494688952,-1.4444335626533926,0.8187890660248799,1.1067047424582954,3.8748387584855264,-1.8473177792044941,0.3922202135407891,-1.1958254726904645,-1.1958290304195962,-0.1526737471285465,-0.9835238862047209,-0.9835238862047209,-0.9835238862047209,-0.3106538817341406
-1.4372834337540588,0.026454690014550208,1.6736865752343892,0.2105372442733696,-0.7332081019482998,2.396739407504449,-2.939356008064792,-1.4444335626533926,0.7214789688312004,0.9652517705409138,-0.17404170119278592,-0.548843173563021,0.3922202132424728,-1.3623857358069127,-1.3623898146649833,-0.28458222611050177,-0.2946510787305344,-0.2946510787305344,-0.2946510787305344,-0.34660841093232864
-1.3182537314726328,-0.6184779154383128,1.7369198051732688,-0.29719310978958635,-0.8353068612440494,2.228688581870848,-3.369492024135009,-1.3291950957638925,0.7214789688312004,0.780120193907173,-0.0699080693214757,-0.5852598192792449,0.20997998892720887,-1.6219771676459072,-1.6219820149875386,-0.28195204832817367,-0.36685393633051827,-0.36685393633051827,-0.36685393633051827,-0.7173065626316685
-1.2183399104166086,-1.3753155547793654,1.6394452392233716,-1.4663017440020734,0.3274507167937376,1.2355799836074137,-3.17482062214449,-1.205472379801072,0.6241704984885993,0.7355322650812669,0.38225756564030494,-0.11282178409357083,0.04188962862234777,-1.5635589171057525,-1.5635635966760304,0.1759589056430234,0.04918107240443285,0.04918107240443285,0.04918107240443285,-0.8959677409645989
-1.1688831246880984,-2.0557360145308086,1.5249867335777314,-1.1201054649305409,1.0307955765332,0.48367717408964417,-2.5859454181532553,-1.174097327483158,0.5891687975586963,0.8543169805398799,0.51538041515042,0.3945822855142716,0.024551849265505642,-1.2655599341886423,-1.2655637124780064,0.3522146791112756,0.34739707762042,0.34739707762042,0.34739707762042,-0.7393266743563037
-1.1554353245237168,-2.566524530735039,1.4709531797961992,-0.653635547879727,1.1877368840389677,0.08189024625511432,-1.9489231849280335,-1.174097327483158,0.5891687975586963,1.0244922604281212,0.4263011600153711,0.5872247471507219,0.08278822647929827,-0.9629172905253809,-0.9629200901924376,0.375213782754883,0.3767217185447968,0.3767217185447968,0.3767217185447968,-0.4690966175796132
-1.160658850207402,-2.8755054488280094,1.608326974372399,-0.3235023925921093,1.6618648342356075,-0.1149942571851677,-1.006352496755383,-1.174097327483158,0.5891687975586963,1.1598753952851777,0.8262692306139942,0.4461337897664825,0.28163076822660216,-0.5905387600261078,-0.5905402976556638,0.37175939476046843,0.4399803640701405,0.4399803640701405,0.4399803640701405,-0.24459149003467792
-1.1763294272584583,-2.9959275677478594,1.8320236669995715,-0.24038971249227284,1.1133962647087354,-0.25397155373110614,-0.37118207232458533,-1.174097327483158,0.5807286941692311,1.233246877172374,0.24625537753774063,0.25353750026822747,0.3697520985040772,-0.35940686160483815,-0.3594075990603746,0.36494093536327904,0.2641648634897171,0.2641648634897171,0.2641648634897171,-0.08416437851312689
-1.1962232803941963,-2.9367811439168925,1.7003287946042713,-0.06571323122295654,1.5135578798837435,-0.27023011567127586,0.4377111668144337,-1.174097327483158,0.5807286941692311,1.2352175896071333,0.6525085364473655,0.0321629584510597,-0.0014460270554649958,-0.07440063116143376,-0.07440037999573362,0.3638856339084505,0.35339690058827333,0.35339690058827333,0.35339690058827333,0.04413375598943361
-1.2113381632235838,-2.6292197399958646,1.2227575490946039,0.20234514112139118,2.0061032021501966,-0.10074017548814838,1.5732171861370396,-1.174097327483158,0.5807286941692311,1.1305312037680926,1.18025344117089,-0.2994760541469447,-0.34612590149211314,0.3492207467135939,0.3492224371229982,0.37222173423798305,0.5037644466418638,0.5037644466418638,0.5037644466418638,0.2131973352914448
-1.2196735765486133,-2.0680384706876507,0.9763243549778653,0.05625862263225941,1.427278879775769,-0.03303328742730656,2.384309448238175,-1.174097327483158,0.5608697230676138,0.9381015972464457,0.5644021401206051,-0.5719896530412492,-0.11017237081480087,0.7158239440383304,0.7158268131186721,0.37400509906020557,0.43279156889959985,0.43279156889959985,0.43279156889959985,0.4309257483183589
-1.2292315171613144,-1.3677448125290015,0.5834327384727938,-0.1943580742832937,0.4757189519936035,-0.13993890015495153,2.66208077087555,-1.174097327483158,0.5407618437511561,0.7523209331556728,-0.4179401467786409,-0.5513393142847909,-0.25968207573659935,0.9115267347283261,0.9115301944856417,0.3690952954125527,0.22006479387575661,0.22006479387575661,0.22006479387575661,0.6349182747586305
-1.240456540439021,-0.6442657562286145,0.5338559350039024,0.02599042302627306,0.12733764333270664,-0.09606305493349147,2.739741003202469,-1.174097327483158,0.48540498214103694,0.6421796418426965,-0.7900675323944061,-0.3377978000779672,0.08762217780066783,1.0038826583058318,1.003886385391833,0.3710553716955685,0.09860964322808807,0.09860964322808807,0.09860964322808807,0.7476463435836979
-1.2465691768773763,0.015335162334328434,0.8900604986970181,0.1313796988792049,-1.0505352638404177,0.023983039360770734,2.162092390128275,-1.174097327483158,0.39976266087435003,0.6146274348738512,0.13618574798425853,-0.05991210244621889,0.5050206093880444,0.7608763531326663,0.7608793609063617,0.37494472406697105,-0.32601448688369106,-0.32601448688369106,-0.32601448688369106,0.7189646537550829
-1.2453466495897052,0.5668164181342639,1.0388448922154223,0.13809264611488897,-0.8095477560177236,0.14870625420968986,1.7195100827260572,-1.1492344054346546,0.33869717883368317,0.6410013271373981,-0.11206374806191141,0.10757200926391473,0.29327909301294314,0.5526836165883008,0.5526859713338095,0.3741787353241669,-0.28268060408737006,-0.28268060408737006,-0.28268060408737006,0.5955966588481809
-1.2371223751090092,0.9704316143567818,1.1226039899252054,0.12856265852314158,-1.2301401351047878,0.25984354744372007,1.0810989928818588,-1.1249637656236515,0.33869717883368317,0.6815685883753528,0.32260197497408827,0.15952852138197343,0.2322430818082415,0.26000248370405726,0.26000387623529364,0.369548900797497,-0.4106163071995926,-0.4106163071995926,-0.4106163071995926,0.4177968834373521
-1.2292315171613144,1.1906928967033026,1.1681670370237704,-0.2157755726048165,-1.441443020478958,0.1380156929216736,0.2843582489922265,-1.1145053286381679,0.337455891461641,0.7096456037172651,0.5433544821943966,0.11286158258633566,0.18790725580552728,-0.08936756680105298,-0.08936736736018333,0.3744833008893466,-0.4584098214154346,-0.4584098214154346,-0.4584098214154346,0.2101398200386196
-1.2265641848973048,1.247473463581031,1.4224875467770683,-0.12275330371410234,-1.0177014900284593,0.08099936614884805,-0.2748880138102953,-1.1145053286381679,0.337455891461641,0.7171301261792197,0.09321005898562268,0.048905252973309325,0.4010139254952632,-0.32983665111511745,-0.32983728585936967,0.3752103515042304,-0.32285630357969614,-0.32285630357969614,-0.32285630357969614,0.03214519063473235
-1.238789457774015,1.0960586185737555,1.5310042245383606,-0.7208848943356696,-2.182590601632392,-0.3648861269418109,-1.4157179835082405,-1.093193901587157,0.337455891461641,0.7073840878122895,1.3940034877848837,-0.006501393877117799,0.25909604170978007,-0.8211054834127071,-0.821107808236426,0.34741683335535656,-0.6732559889506882,-0.6732559889506882,-0.6732559889506882,-0.19851019294857486
-1.2792439971114933,0.6567189823573336,1.6745427893010358,-0.7000667662653205,-2.0053992190504397,-0.8241348216118793,-2.528539344808198,-1.0679365557778682,0.337455891461641,0.7121595968639514,1.2099290372635036,0.04049157738505804,0.2879239738481372,-1.298219491653728,-1.2982233720893264,0.25718596449464665,-0.6174179871006462,-0.6174179871006462,-0.6174179871006462,-0.5271217061288427
-1.3548184112584303,0.009420519951231738,1.3451865491741293,-0.961552044432946,-0.8128517835447453,-1.465568497977749,-2.972973461027998,-1.0432707162904895,0.25305485756699264,0.8136220024403829,0.2202387200249623,0.3407825164787653,-0.19482301731244164,-1.4407994896120908,-1.4408038066387279,0.05394842633634075,-0.20100972602892142,-0.20100972602892142,-0.20100972602892142,-0.741739179472443
-1.4550656488474558,-0.709326822442678,1.1651220860026565,-0.4294710597603871,-0.5776205113346389,-1.720360208335872,-3.2671795869622073,-1.0405079394952954,-0.05178124361092732,1.0379450773036214,-0.27371552652880166,0.7659081944338498,-0.05390942125086026,-1.4579059867129347,-1.4579103550359152,0.007639635456112024,-0.04615851422129227,-0.04615851422129227,-0.04615851422129227,-0.7250409929912567
-1.5739842122845478,-1.3504740567703593,1.1763588838957153,-0.5344807343486663,1.5887632252317176,-2.064239929252561,-2.365580168860938,-1.0405079394952954,-0.05178124361092732,1.3474418529361176,0.7891444123266216,0.9868973323773138,0.15286586108995517,-1.0338357759607082,-1.0338388096175177,-0.045695900149871974,0.5043231274102208,0.5043231274102208,0.5043231274102208,-0.5264154619668642
