x,y,p,ax,ay,vx,vy,altidude,azimuth,v,a,att,dvp,alfa,sina,cosa,deva,devsina,devcosa,beta
-2.044301870329603,0.5387495245714887,-0.6202512850292193,0.11563344403612302,0.16733945424366187,0.03855123037276923,-0.14034007038578417,-1.4036391625125206,-2.8473838428585325,1.9983435050127945,-0.8666728065549882,0.20269107779576126,0.5882588866737167,-0.2759104314164703,-0.2759124077503751,0.2185874380238104,-0.02611316944998707,-0.02611316944998707,-0.02611316944998707,-0.0028794071929925617
-2.0498761606852667,0.5617157727962926,0.007050258785698501,0.20251047215079626,-0.005323024146766422,0.12235730892582876,-0.1653150064531224,-1.4036391625125206,-2.8473838428585325,2.0093620100487515,-0.8840776003188862,0.1369813276237692,0.6238918634163747,-0.2797237118509045,-0.2797257463678085,0.21880455016382697,-0.04241885876877844,-0.04241885876877844,-0.04241885876877844,-0.0002828558367886233
-2.0462631947140033,0.570354453321219,0.6770232416949568,0.2545410372624865,-0.10131297987599276,0.23745099013930016,-0.26057339092791487,-1.4036391625125206,-2.8473838428585325,2.003697184510235,-0.7919181160059636,0.04157191374943421,0.6264009863049512,-0.2940712700457241,-0.2940735234802975,0.2186163880928634,-0.051395492575141616,-0.051395492575141616,-0.051395492575141616,-0.0035385399065664506
-2.0156045977578554,0.5056696991467712,1.5439093716298324,0.9665088773071965,-0.7017566828302232,0.708999858799278,-0.7857100997663388,-1.4036391625125206,-2.8473838428585325,1.9469717313442727,0.13273942562306082,-0.2388602851785119,0.7689886061281423,-0.37458928593558594,-0.3745927677301211,0.21175683944756477,-0.10908692448352689,-0.10908692448352689,-0.10908692448352689,-0.021856736806014885
-1.9422097747416232,0.2930738784235857,2.1446573747974957,0.9307988915995996,-0.968483345737087,1.1626700973678823,-1.5018056118187353,-1.4036391625125206,-2.8473838428585325,1.8105227788167488,0.35692893463205017,-0.676713035350673,0.5762741905944619,-0.4921516194067854,-0.4921568922596935,0.19407699923352012,-0.14138441493138965,-0.14138441493138965,-0.14138441493138965,-0.06266291766015854
-1.851885625460043,-0.06532601359835537,2.4332548347595053,-0.03640467634199614,-0.8843787795529701,1.1338966770778534,-2.119106465288878,-1.4036391625125206,-2.8473838428585325,1.6496355034742838,0.024417474620156178,-0.8661577472814168,0.3633026239484279,-0.6056318515259848,-0.6056388474725821,0.19303796897765696,-0.14400907634825338,-0.14400907634825338,-0.14400907634825338,-0.11184706231183213
-1.7518580818556417,-0.5783793569689764,2.664808394291041,0.5017210945552378,-0.9187808078225655,1.3727440009415215,-2.799618218847028,-1.4036391625125206,-2.8473838428585325,1.498990830860411,0.13651750833862636,-0.7546779406829506,0.30893522534409107,-0.7407929120486727,-0.7408019483300405,0.1751154414594862,-0.15672805616845592,-0.15672805616845592,-0.15672805616845592,-0.1727659557817248
-1.6300495148244825,-1.220591509163495,2.200965071116636,0.37283036491839433,-0.3782271194894906,1.547060644332414,-3.093128971935171,-1.4036391625125206,-2.8473838428585325,1.371576153753561,-0.479856718413141,-0.6270955151661293,-0.1946115811299693,-0.8142449801001184,-0.8142551178994843,0.15678229058459495,-0.10292640115048773,-0.10292640115048773,-0.10292640115048773,-0.23460329692388238
-1.5348736683814916,-1.8156069677584166,1.8471987006321546,-1.3280746924385232,-0.3779012560613748,1.0689935249197757,-3.300148352853517,-1.4036391625125206,-2.8473838428585325,1.3429253882958958,0.2123027504761563,-0.15023431623791902,-0.2216396541866375,-0.8577940315341388,-0.857804819515117,0.19126048436974033,-0.0926754286461703,-0.0926754286461703,-0.0926754286461703,-0.22481687884660675
-1.4581755621915327,-2.409568928728347,1.0422671772935121,-0.1588997231516917,0.8858838236089448,0.9554695450257432,-2.544753890125389,-1.4036391625125206,-1.2537573464678538,1.3997355116121262,-0.036566105574357875,0.3252628494094889,-0.3305770042992306,-0.7095706956199772,-0.7095792620005086,0.1984025589800569,0.06572844454559727,0.06572844454559727,0.06572844454559727,-0.21562222051987426
-1.3936583127046898,-2.884274958549296,0.8847404053923635,-0.8202657646387914,1.626809421781685,0.532448386646964,-1.4027899360781564,-1.4036391625125206,-1.01736449992439,1.4781892664770193,0.9496767861938187,0.5035630715029683,0.02719660495737152,-0.4965487460393475,-0.49655408578592103,0.21434348769952882,0.1468390811726108,0.1468390811726108,0.1468390811726108,-0.16735890038577506
-1.3667159093189845,-3.0564164704728265,1.0243757147883914,-0.37195299910176954,1.2771799622209328,0.345560831475806,-0.5635878807542574,-1.4036391625125206,-0.8822621855263327,1.5097742226872248,0.4457073906634895,0.2569948068238205,0.2486954037100373,-0.34738501077121237,-0.3473880776191539,0.21761893595687642,0.09929173013415177,0.09929173013415177,0.09929173013415177,-0.06431285633213814
-1.3477220310700577,-3.0125909692732007,0.9999950999853757,0.05423033617797121,1.3909980021821182,0.36036657201749345,0.40955055738778434,-1.4036391625125206,-0.7308453873290008,1.466719009243759,0.538882185511967,-0.16378139243119327,0.12360963738307136,-0.17520212129730425,-0.1752025615996961,0.21740009673241545,0.11123310325709301,0.11123310325709301,0.11123310325709301,-0.00590044282565294
-1.3299668840112784,-2.693591888425924,0.984548979276884,-0.08247195285346866,1.9235251937438151,0.3067306817433727,1.763943550553551,-1.4036391625125206,-0.7308453873290008,1.3172642001788086,1.160145571741772,-0.7481430415453384,0.13007923205719826,0.08424022728800584,0.08424372636425809,0.2179207269067331,0.18731120999905598,0.18731120999905598,0.18731120999905598,0.06747722985025811
